Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,33.75,34.349998,33.200001,34.25,34.25,46400
2017-01-04,34.5,35.5,34.25,35.299999,35.299999,40000
2017-01-05,35.25,35.900002,34.459998999999996,34.900002,34.900002,45700
2017-01-06,35.0,35.5,34.549999,35.099998,35.099998,33100
2017-01-09,35.099998,35.099998,33.700001,33.799999,33.799999,25300
2017-01-10,33.799999,35.450001,33.799999,34.799999,34.799999,33400
2017-01-11,35.0,35.325001,34.150002,34.549999,34.549999,17500
2017-01-12,34.549999,35.049999,33.599998,34.900002,34.900002,29400
2017-01-13,35.0,35.5,34.849998,35.450001,35.450001,27600
2017-01-17,35.150002,35.362,34.75,35.049999,35.049999,45700
2017-01-18,35.150002,35.5,34.950001,35.200001,35.200001,22600
2017-01-19,35.099998,36.950001,33.861,36.150002,36.150002,110400
2017-01-20,36.0,39.0,36.0,38.599998,38.599998,126200
2017-01-23,38.700001,39.300999,37.755001,38.200001,38.200001,54600
2017-01-24,38.599998,39.950001,38.049999,39.349998,39.349998,68600
2017-01-25,39.200001,40.02,38.700001,38.900002,38.900002,46000
2017-01-26,38.549999,40.049999,38.5,39.950001,39.950001,70800
2017-01-27,40.200001,40.200001,39.074001,39.599998,39.599998,72700
2017-01-30,39.549999,40.200001,38.799999,39.799999,39.799999,71500
2017-01-31,39.799999,40.900002,39.799999,40.75,40.75,80800
2017-02-01,41.200001,41.450001,40.650002,40.799999,40.799999,82600
2017-02-02,40.75,41.0,40.400002,40.75,40.75,44800
2017-02-03,40.75,41.599998,39.650002,40.299999,40.299999,40500
2017-02-06,40.299999,40.299999,39.700001,40.25,40.25,40500
2017-02-07,40.25,40.450001,39.349998,39.799999,39.799999,48500
2017-02-08,39.700001,40.0,39.125,40.0,40.0,48200
2017-02-09,39.900002,40.700001,39.799999,40.650002,40.650002,46100
2017-02-10,40.75,41.0,40.099998,40.200001,40.200001,28800
2017-02-13,40.349998,40.650002,39.799999,40.099998,40.099998,17600
2017-02-14,40.150002,40.450001,40.0,40.400002,40.400002,20700
2017-02-15,40.299999,40.849998,40.200001,40.75,40.75,22100
2017-02-16,40.900002,41.0,40.549999,40.900002,40.900002,30300
2017-02-17,40.950001,40.950001,40.700001,40.75,40.75,42100
2017-02-21,40.950001,41.0,40.650002,40.799999,40.799999,46600
2017-02-22,40.700001,41.0,40.700001,40.799999,40.799999,43600
2017-02-23,41.200001,41.799999,38.0,38.549999,38.549999,203700
2017-02-24,38.25,38.400002,37.25,37.75,37.75,63600
2017-02-27,37.799999,38.125,36.299999,37.049999,37.049999,91800
2017-02-28,37.099998,37.299999,36.25,36.799999,36.799999,67800
2017-03-01,37.25,39.200001,36.810001,39.049999,39.049999,92800
2017-03-02,39.049999,39.174999,38.049999,38.650002,38.650002,35300
2017-03-03,38.700001,39.049999,37.450001,37.549999,37.549999,25300
2017-03-06,37.099998,37.650002,36.650002,37.549999,37.549999,50600
2017-03-07,37.599998,37.700001,36.700001,36.900002,36.900002,42800
2017-03-08,37.099998,37.099998,36.5,36.5,36.5,32900
2017-03-09,36.549999,36.805,35.299999,35.724998,35.724998,73400
2017-03-10,36.299999,39.0,36.299999,36.900002,36.900002,93500
2017-03-13,37.349998,37.549999,35.75,36.099998,36.099998,51100
2017-03-14,35.849998,35.978001,34.25,35.299999,35.299999,42200
2017-03-15,35.650002,36.5,35.0,36.349998,36.349998,46500
2017-03-16,36.450001,36.5,35.950001,36.099998,36.099998,35000
2017-03-17,36.0,36.275002,35.200001,36.099998,36.099998,110800
2017-03-20,36.049999,36.150002,35.349998,35.650002,35.650002,37700
2017-03-21,35.900002,36.849998,35.400002,36.450001,36.450001,74200
2017-03-22,36.349998,36.400002,35.650002,36.150002,36.150002,78000
2017-03-23,36.099998,37.75,35.950001,37.049999,37.049999,89800
2017-03-24,37.5,38.650002,36.75,37.549999,37.549999,81100
2017-03-27,37.549999,37.75,36.299999,36.900002,36.900002,83200
2017-03-28,37.049999,37.099998,36.349998,36.650002,36.650002,48200
2017-03-29,36.700001,37.049999,36.450001,36.900002,36.900002,64500
2017-03-30,37.0,37.450001,37.0,37.150002,37.150002,54600
2017-03-31,37.150002,37.799999,37.049999,37.599998,37.599998,53500
2017-04-03,37.900002,38.549999,36.150002,36.299999,36.299999,62700
2017-04-04,36.299999,36.700001,35.5,36.650002,36.650002,57300
2017-04-05,36.799999,37.75,36.299999,36.650002,36.650002,40300
2017-04-06,36.599998,37.599998,36.424999,37.549999,37.549999,50400
2017-04-07,37.5,40.200001,37.450001,39.950001,39.950001,93400
2017-04-10,37.650002,38.5,36.950001,37.349998,37.349998,154600
2017-04-11,37.5,37.900002,37.224998,37.700001,37.700001,80900
2017-04-12,37.75,37.849998,36.75,37.25,37.25,60300
2017-04-13,37.0,37.349998,36.5,36.549999,36.549999,50600
2017-04-17,36.549999,37.700001,36.450001,37.599998,37.599998,64800
2017-04-18,37.450001,38.549999,37.450001,38.349998,38.349998,52000
2017-04-19,38.599998,38.900002,37.25,37.400002,37.400002,57500
2017-04-20,37.049999,37.599998,36.150002,36.599998,36.599998,138100
2017-04-21,36.549999,37.700001,36.5,37.599998,37.599998,182900
2017-04-24,38.200001,38.964001,37.900002,38.650002,38.650002,64700
2017-04-25,38.900002,39.400002,38.799999,39.150002,39.150002,64700
2017-04-26,38.75,39.349998,38.75,39.099998,39.099998,48100
2017-04-27,39.099998,39.5,38.799999,38.849998,38.849998,39600
2017-04-28,39.099998,39.200001,38.349998,38.700001,38.700001,34200
2017-05-01,38.5,39.240002000000004,38.5,38.950001,38.950001,31000
2017-05-02,39.0,39.5,38.900002,39.400002,39.400002,36700
2017-05-03,39.299999,39.400002,38.799999,38.849998,38.849998,38000
2017-05-04,39.0,39.0,37.700001,38.200001,38.200001,25700
2017-05-05,38.799999,39.349998,38.509997999999996,39.0,39.0,98800
2017-05-08,38.950001,39.125,37.341999,37.5,37.5,67000
2017-05-09,37.5,37.849998,37.099998,37.349998,37.349998,85400
