Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,508.89999400000005,512.099976,500.049988,502.39999400000005,499.447571,9000
2017-01-04,504.14999400000005,505.39999400000005,489.64999400000005,492.60000599999995,489.70517,7600
2017-01-05,493.14999400000005,494.700012,480.0,482.799988,479.962738,5100
2017-01-06,484.299988,486.049988,479.64999400000005,479.75,476.930664,4900
2017-01-09,476.700012,480.0,476.369995,477.0,474.196838,4600
2017-01-10,477.049988,480.200012,474.25,477.200012,474.39565999999996,6400
2017-01-11,478.0,478.0,469.25,470.200012,467.43679800000007,4400
2017-01-12,469.0,469.0,460.700012,460.700012,457.99264500000004,4600
2017-01-13,458.0,464.75,454.10000599999995,461.0,458.290833,9300
2017-01-17,459.0,466.48001100000005,456.950012,463.200012,460.47796600000004,8800
2017-01-18,461.049988,467.14999400000005,459.52999900000003,467.14999400000005,464.40469400000006,2900
2017-01-19,464.25,466.89999400000005,461.549988,466.549988,463.80822800000004,4500
2017-01-20,466.049988,474.75,466.0,474.299988,471.512695,5100
2017-01-23,468.64999400000005,472.75,465.10000599999995,465.10000599999995,462.36675999999994,3900
2017-01-24,464.0,464.299988,457.299988,464.299988,461.571442,5200
2017-01-25,469.85000599999995,476.0,466.85000599999995,475.0,472.20858799999996,5300
2017-01-26,471.35000599999995,473.10000599999995,468.01000999999997,473.10000599999995,470.319733,3100
2017-01-27,474.0,507.0,474.0,505.35000599999995,502.38024900000005,7000
2017-01-30,505.0,505.0,496.200012,496.200012,493.284027,4100
2017-01-31,489.89999400000005,494.049988,488.60000599999995,488.60000599999995,485.72866799999997,4200
2017-02-01,493.85000599999995,493.85000599999995,480.0,480.700012,477.875092,5100
2017-02-02,479.75,486.049988,466.200012,466.200012,463.46032699999995,3900
2017-02-03,465.0,481.10000599999995,465.0,472.39999400000005,469.62384000000003,4500
2017-02-06,471.39999400000005,471.39999400000005,466.75,468.25,465.49825999999996,5000
2017-02-07,469.01000999999997,470.52999900000003,465.950012,468.700012,465.94561799999997,1800
2017-02-08,463.75,465.64999400000005,463.75,465.64999400000005,462.91351299999997,2400
2017-02-09,465.700012,478.450012,465.700012,478.450012,475.63833600000004,3200
2017-02-10,480.0,486.60000599999995,480.0,486.60000599999995,483.740417,2200
2017-02-13,480.700012,489.60000599999995,480.700012,481.35000599999995,478.521271,3600
2017-02-14,471.549988,478.5,470.0,472.950012,470.17062400000003,3200
2017-02-15,473.799988,473.799988,473.799988,473.799988,471.015625,1900
2017-02-16,472.60000599999995,472.60000599999995,468.549988,471.0,468.23208600000004,2300
2017-02-17,474.700012,481.049988,474.700012,481.049988,478.22302199999996,3900
2017-02-21,482.89999400000005,491.299988,482.89999400000005,491.299988,488.41278099999994,1200
2017-02-22,490.049988,491.0,477.39999400000005,483.0,480.16155999999995,4400
2017-02-23,483.0,490.89999400000005,482.25,487.450012,484.58544900000004,8100
2017-02-24,488.0,492.049988,483.5,491.0,488.114563,4300
2017-02-27,490.0,493.0,486.299988,488.85000599999995,485.97720300000003,5800
2017-02-28,488.049988,488.049988,485.39999400000005,488.049988,485.18188499999997,4500
2017-03-01,493.0,493.549988,490.200012,493.35000599999995,490.450775,3200
2017-03-02,488.35000599999995,493.299988,488.35000599999995,492.799988,489.90396100000004,3200
2017-03-03,490.75,490.75,489.75,489.75,486.871918,1800
2017-03-06,485.0,485.0,478.200012,478.700012,475.886841,1800
2017-03-07,474.299988,477.14999400000005,460.160004,472.60000599999995,469.82269299999996,4500
2017-03-08,468.60000599999995,472.14999400000005,468.60000599999995,471.950012,469.17651399999994,2700
2017-03-09,474.39999400000005,474.39999400000005,469.89999400000005,469.89999400000005,467.13855,2200
2017-03-10,480.0,480.0,465.14999400000005,465.14999400000005,462.41644299999996,5500
2017-03-13,467.0,467.0,463.35000599999995,464.049988,462.36663799999997,2400
2017-03-14,464.0,464.0,459.049988,461.299988,459.626617,2800
2017-03-15,466.89999400000005,466.89999400000005,464.0,466.0,464.30957,2400
2017-03-16,465.799988,466.0,464.92999299999997,465.10000599999995,463.412872,3900
2017-03-17,463.049988,474.0,463.049988,469.60000599999995,467.896515,12800
2017-03-20,471.75,481.39999400000005,471.75,477.85000599999995,476.116608,5300
2017-03-21,477.25,477.25,470.35000599999995,470.35000599999995,468.643799,2700
2017-03-22,471.5,471.5,466.35000599999995,466.64999400000005,464.95721399999996,2200
2017-03-23,468.5,474.10000599999995,468.5,473.549988,471.832153,6800
2017-03-24,473.0,473.60000599999995,468.299988,468.299988,466.60122699999994,2200
2017-03-27,470.14999400000005,470.52999900000003,467.700012,468.64999400000005,466.949951,2600
2017-03-28,471.10000599999995,471.10000599999995,465.39999400000005,465.39999400000005,463.711761,1700
2017-03-29,465.89999400000005,465.89999400000005,462.14999400000005,462.5,460.822266,4000
2017-03-30,463.700012,467.5,462.950012,467.5,465.80413799999997,5700
2017-03-31,465.950012,468.200012,465.0,468.200012,466.50158700000003,7100
2017-04-03,468.25,474.82000700000003,468.25,470.60000599999995,468.89291399999996,8800
2017-04-04,470.39999400000005,471.200012,463.64999400000005,466.60000599999995,464.907379,8600
2017-04-05,464.200012,468.200012,460.299988,464.200012,462.51611299999996,6600
2017-04-06,463.700012,463.700012,459.5,460.35000599999995,458.680054,5900
2017-04-07,462.98001100000005,466.950012,460.14999400000005,466.950012,465.256134,14500
2017-04-10,467.450012,476.39999400000005,467.450012,474.700012,472.97802699999994,6900
2017-04-11,476.200012,482.75,475.0,482.75,480.99880999999993,5800
2017-04-12,482.60000599999995,482.60000599999995,476.049988,479.450012,477.710815,6500
2017-04-13,480.0,480.0,469.549988,477.799988,476.06677199999996,4200
2017-04-17,478.10000599999995,480.5,477.450012,479.299988,477.56134000000003,3400
2017-04-18,481.700012,481.700012,477.39999400000005,480.299988,478.557678,9800
2017-04-19,483.35000599999995,495.10000599999995,478.89999400000005,490.049988,488.272308,7700
2017-04-20,490.0,498.10000599999995,490.0,497.0,495.197113,5900
2017-04-21,498.35000599999995,504.85000599999995,493.85000599999995,503.39999400000005,501.573883,5100
2017-04-24,504.26000999999997,508.14999400000005,504.26000999999997,508.0,506.157227,3800
2017-04-25,507.60000599999995,513.849976,507.60000599999995,513.849976,511.98596200000003,5600
2017-04-26,514.099976,514.099976,511.049988,512.849976,510.98959400000007,4200
2017-04-27,510.10000599999995,517.580017,510.10000599999995,512.200012,510.34200999999996,5400
2017-04-28,515.900024,518.400024,510.64999400000005,517.099976,515.224182,6000
2017-05-01,518.960022,520.0,517.299988,517.450012,515.572937,4200
2017-05-02,517.5,520.049988,517.5,518.450012,516.569336,3300
2017-05-03,519.150024,520.75,517.549988,519.25,517.366394,3500
2017-05-04,520.450012,520.450012,515.5,516.200012,514.3275150000001,3900
2017-05-05,517.650024,517.650024,513.549988,515.549988,513.67981,3000
2017-05-08,520.0,520.0,516.549988,517.599976,515.722412,2900
2017-05-09,519.650024,519.650024,512.349976,512.349976,510.491425,1700
2017-05-10,515.0,515.0,506.35000599999995,510.0,508.149963,6700
2017-05-11,513.450012,529.799988,511.64999400000005,529.799988,527.878113,7500
2017-05-12,530.549988,542.049988,530.549988,540.0,538.0411379999999,5200
2017-05-15,543.049988,545.25,540.0,543.400024,541.428833,2900
2017-05-16,542.75,542.75,537.0,539.299988,537.3436889999999,5800
2017-05-17,539.0,540.700012,535.150024,535.150024,533.20874,5300
2017-05-18,532.5,538.150024,532.5,537.599976,535.64978,5000
2017-05-19,536.200012,537.799988,533.900024,535.5,533.557434,5600
2017-05-22,533.0,538.630005,533.0,536.0,534.055603,6300
2017-05-23,533.700012,539.349976,530.0,538.0,536.048401,4700
2017-05-24,537.0,541.799988,537.0,541.799988,539.834595,2800
2017-05-25,540.0,547.950012,536.700012,545.599976,543.62085,3800
2017-05-26,548.799988,549.049988,545.900024,547.900024,545.912476,3800
2017-05-30,550.0,551.450012,545.299988,545.5,543.521179,4100
2017-05-31,546.200012,553.030029,543.0,551.650024,549.648926,6000
2017-06-01,551.950012,565.700012,551.950012,565.700012,563.647888,6100
2017-06-02,564.450012,588.4400019999999,564.450012,586.400024,584.272888,5600
2017-06-05,585.950012,589.400024,585.950012,586.799988,584.671387,2400
2017-06-06,585.650024,586.650024,572.0,572.0,569.9250490000001,6000
2017-06-07,570.0,573.049988,569.049988,569.5,567.434143,3700
2017-06-08,571.900024,577.349976,569.099976,577.0,574.906921,4800
2017-06-09,575.0,586.400024,575.0,582.299988,580.187683,5400
2017-06-12,586.099976,586.099976,571.0,572.099976,570.024658,8200
2017-06-13,573.349976,582.299988,572.950012,577.900024,576.8624269999999,6100
2017-06-14,580.200012,580.200012,572.280029,574.25,573.218933,5000
2017-06-15,568.950012,569.5,560.75,569.5,568.477478,11100
2017-06-16,563.400024,567.580017,563.400024,565.0,563.9855349999999,9800
2017-06-19,569.47998,575.799988,566.950012,575.799988,574.766174,4900
2017-06-20,572.950012,578.97998,569.0,569.150024,568.128113,7600
2017-06-21,569.5,572.150024,567.049988,572.150024,571.122742,6500
2017-06-22,573.900024,580.0,572.210022,577.700012,576.662781,5400
2017-06-23,578.5,586.950012,578.5,583.0,581.9532469999999,15800
2017-06-26,587.0,600.0,586.900024,596.75,595.678528,14000
2017-06-27,596.700012,620.950012,596.700012,612.599976,611.5000610000001,21600
2017-06-28,605.599976,688.950012,605.599976,663.450012,662.258789,43400
2017-06-29,660.200012,660.200012,639.099976,639.099976,637.9525150000001,9600
2017-06-30,640.650024,645.0,630.900024,643.299988,642.144958,7200
2017-07-03,644.0,654.700012,641.75,654.700012,653.524536,4400
2017-07-05,667.0,668.900024,656.400024,656.400024,655.221497,10600
2017-07-06,656.400024,659.049988,652.0,656.049988,654.87207,6200
2017-07-07,667.799988,667.799988,653.5,661.5,660.312317,8600
2017-07-10,660.0,667.400024,651.450012,667.400024,666.201721,12300
2017-07-11,667.400024,691.950012,667.400024,681.200012,679.976929,13100
2017-07-12,683.099976,686.0,663.849976,663.849976,662.6580809999999,14300
2017-07-13,664.799988,664.799988,636.200012,639.5,638.351807,14400
2017-07-14,640.0,647.799988,639.950012,647.0,645.838318,4000
2017-07-17,645.099976,645.099976,626.950012,627.0,625.8742679999999,8100
2017-07-18,620.0,633.0,618.049988,633.0,631.863464,6600
2017-07-19,630.099976,641.75,630.099976,635.400024,634.259155,3600
2017-07-20,644.5,644.5,626.650024,628.599976,627.471313,6300
2017-07-21,637.599976,637.599976,626.0,632.849976,631.713684,5700
2017-07-24,626.799988,626.799988,619.400024,619.400024,618.287903,3900
2017-07-25,631.799988,631.799988,621.950012,625.150024,624.027588,9600
2017-07-26,633.799988,634.799988,623.599976,627.0,625.8742679999999,6500
2017-07-27,625.700012,640.0,623.0,638.150024,637.004272,6600
2017-07-28,632.599976,635.700012,620.049988,635.700012,634.5586549999999,5400
2017-07-31,633.0,635.700012,632.200012,632.200012,631.064941,1900
2017-08-01,635.0,640.799988,632.849976,640.799988,639.649475,3800
2017-08-02,636.0,640.25,634.0,634.400024,633.260986,1900
2017-08-03,635.0,642.0,635.0,640.150024,639.000671,3600
2017-08-04,642.0,652.150024,642.0,652.150024,650.979126,2800
2017-08-07,644.200012,645.599976,642.0,642.0,640.84729,2800
2017-08-08,645.049988,645.049988,634.5,635.900024,634.758301,2700
2017-08-09,644.0,655.950012,641.900024,645.049988,643.891846,7500
2017-08-10,635.700012,639.0,631.099976,633.75,632.612122,3100
2017-08-11,633.650024,633.650024,622.950012,622.950012,621.831543,2800
2017-08-14,624.900024,629.650024,617.049988,629.650024,628.5195309999999,6200
