Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,14.33,14.53,14.0,14.19,14.19,409600
2017-01-04,14.19,14.31,14.13,14.2,14.2,259500
2017-01-05,14.18,14.38,14.08,14.34,14.34,296700
2017-01-06,14.42,14.84,14.21,14.78,14.78,299800
2017-01-09,14.79,15.79,14.681,15.64,15.64,658500
2017-01-10,15.56,16.379998999999998,15.56,16.200001,16.200001,535200
2017-01-11,16.16,16.639999,16.030001000000002,16.5,16.5,574900
2017-01-12,16.4,16.68,15.66,15.91,15.91,475600
2017-01-13,16.129998999999998,16.9,16.075001,16.83,16.83,785700
2017-01-17,16.82,16.82,15.86,16.219998999999998,16.219998999999998,576000
2017-01-18,16.299999,16.6,16.02,16.42,16.42,837600
2017-01-19,16.389999,16.709999,16.27,16.290001,16.290001,301500
2017-01-20,16.33,16.549999,16.212999,16.389999,16.389999,274700
2017-01-23,16.360001,16.719998999999998,16.280001000000002,16.309998999999998,16.309998999999998,233000
2017-01-24,16.33,16.48,16.040001,16.18,16.18,206800
2017-01-25,16.35,16.629998999999998,15.983,16.129998999999998,16.129998999999998,276500
2017-01-26,16.15,16.15,15.89,15.94,15.94,198800
2017-01-27,15.95,16.219998999999998,15.705,16.129998999999998,16.129998999999998,273300
2017-01-30,16.02,16.02,15.51,15.64,15.64,233000
2017-01-31,15.56,15.78,15.37,15.46,15.46,307400
2017-02-01,15.6,15.89,15.31,15.56,15.56,302900
2017-02-02,15.44,15.77,15.27,15.76,15.76,299500
2017-02-03,15.89,16.129998999999998,15.755,16.110001,16.110001,179600
2017-02-06,16.01,16.08,15.78,16.01,16.01,258000
2017-02-07,16.030001000000002,16.212,15.995,16.110001,16.110001,167500
2017-02-08,16.0,16.059998999999998,15.43,15.6,15.6,351100
2017-02-09,15.69,16.129998999999998,15.69,16.01,16.01,156100
2017-02-10,16.09,16.254998999999998,15.98,16.24,16.24,446600
2017-02-13,16.299999,16.49,16.0,16.309998999999998,16.309998999999998,369800
2017-02-14,16.33,16.469998999999998,16.16,16.33,16.33,185000
2017-02-15,16.280001000000002,16.92,16.209999,16.799999,16.799999,728500
2017-02-16,16.870001000000002,16.98,16.58,16.860001,16.860001,982900
